"","survey_id","BMU","landing_site","fisher_id","household_id","trap_type","total_traps_collected","date_set_dd_mm_yyyy","date_collected_dd_mm_yyyy","year","month","day","total_biomass_kg","take_home_weight_kg","total_value_KES","take_home_value_KES","No. of fishers in crew","date_time_set","date_time_collected","total_catch","CPUE","yield_kg_trap","value_KES_trap","richness","calculated_biomass_pertrap","KSHpertrap","pertrap_Calcium","pertrap_Iron","pertrap_Omega3","pertrap_Protein","pertrap_VitaminA","pertrap_Selenium","pertrap_Zinc","mean.trophic"
"233","2021-07-18 13:13:00 SS/MAY/SB/017/FF","MAYUNGU","MAYUNGU","SS/MAY/SB/017/FF","SS/MAY/SB/017","Control",9,2021-07-18,2021-07-18,"2021","Jul","18",2.5,NA,500,NA,3,2021-07-18 07:02:00,2021-07-18 13:13:00,6,0.666666666666667,0.277777777777778,55.5555555555556,2,0.192748925734373,32.4665820968332,75.6500486095934,1.78005797857346,0.44781934828008,34.6600947994345,48.9065861170098,41.1197243740839,3.95036820934798,2
"234","2021-07-19 12:20:00 SS/MAY/SB/013/FF","MAYUNGU","MAYUNGU","SS/MAY/SB/013/FF","SS/MAY/SB/013","Control",10,2021-07-19,2021-07-19,"2021","Jul","19",8,NA,1600,NA,3,2021-07-19 07:16:00,2021-07-19 12:20:00,14,1.4,0.8,160,2,0.520958851791331,95.2498511710725,224.916923290613,3.99962464758479,1.13355280238685,98.5202103635876,204.693164104834,161.883640312107,7.20767188471116,2.4975
"235","2021-07-19 13:27:00 SS/MAY/SB/083/FF","MAYUNGU","MAYUNGU","SS/MAY/SB/083/FF","SS/MAY/SB/083","Control",9,2021-07-19,2021-07-19,"2021","Jul","19",6,NA,1200,NA,3,2021-07-19 07:11:00,2021-07-19 13:27:00,8,0.888888888888889,0.666666666666667,133.333333333333,4,0.364354312742198,56.7897970718997,131.367683023988,2.27662458611014,0.59548531475514,68.0760176990905,318.559770925049,135.861648286181,5.08867726142338,2.8725
"236","2021-07-19 13:11:00 SS/MAY/SB/028/FF","MAYUNGU","MAYUNGU","SS/MAY/SB/028/FF","SS/MAY/SB/028","Control",13,2021-07-19,2021-07-19,"2021","Jul","19",6,NA,1200,NA,3,2021-07-19 07:03:00,2021-07-19 13:11:00,9,0.692307692307692,0.461538461538462,92.3076923076923,3,0.360343050552695,51.8118326175983,125.854871070144,2.78820865262592,0.632123177156538,64.5090003364012,264.827886709179,112.982371522836,6.99215979580723,2.5
"237","2021-07-20 12:18:00 SS/MAY/SB/028/FF","MAYUNGU","MAYUNGU","SS/MAY/SB/028/FF","SS/MAY/SB/028","Control",13,2021-07-20,2021-07-20,"2021","Jul","20",1.5,NA,300,NA,3,2021-07-20 07:08:00,2021-07-20 12:18:00,5,0.384615384615385,0.115384615384615,23.0769230769231,1,0.0807984606522852,16.159692130457,35.3415605913292,0.751457070228292,0.222480788211643,14.7042531939973,21.8012736113213,17.0793513517091,1.37810898323851,2
"238","2021-07-21 12:45:00 SS/MAY/SB/030/FF","MAYUNGU","MAYUNGU","SS/MAY/SB/030/FF","SS/MAY/SB/030","Control",15,2021-07-21,2021-07-21,"2021","Jul","21",9,NA,1800,NA,3,2021-07-21 07:30:00,2021-07-21 12:45:00,14,0.933333333333333,0.6,120,3,0.626041555572928,96.4348263942865,239.392846481846,5.21158375113585,1.2122550416855,114.840092054217,200.040700654272,168.252343791973,12.0448531550666,2.398
"239","2021-07-21 12:45:00 SS/MAY/SB/077/FF","MAYUNGU","MAYUNGU","SS/MAY/SB/077/FF","SS/MAY/SB/077","Control",7,2021-07-21,2021-07-21,"2021","Jul","21",9,NA,1800,NA,3,2021-07-21 07:30:00,2021-07-21 12:45:00,14,2,1.28571428571429,257.142857142857,3,1.34151761908485,206.646056559185,512.984671032526,11.1676794667197,2.59768937504036,246.085911544751,428.658644259154,360.540736697084,25.8103996179998,2.398
"240","2021-07-22 11:45:00 SS/MAY/SB/034/FF","MAYUNGU","MAYUNGU","SS/MAY/SB/034/FF","SS/MAY/SB/034","Control",9,2021-07-22,2021-07-22,"2021","Jul","22",3,NA,600,NA,2,2021-07-22 07:30:00,2021-07-22 11:45:00,7,0.777777777777778,0.333333333333333,66.6666666666667,1,0.126567387172785,25.313477434557,55.3610668636752,1.17712586580845,0.348506788777453,23.0335936113985,34.1507773260515,26.7540848890003,2.15874970685977,2
"241","2021-07-22 12:30:00 SS/MAY/SB/077/FF","MAYUNGU","MAYUNGU","SS/MAY/SB/077/FF","SS/MAY/SB/077","Control",7,2021-07-22,2021-07-22,"2021","Jul","22",11,NA,2200,NA,3,2021-07-22 07:20:00,2021-07-22 12:30:00,21,3,1.57142857142857,314.285714285714,4,1.39233973584241,228.010000843932,604.523883524052,11.3561609380306,2.61532920769196,260.469269940448,377.524412151327,397.055627886134,26.3733754949402,2.726000021
"242","2021-07-22 12:30:00 SS/MAY/SB/031/FF","MAYUNGU","MAYUNGU","SS/MAY/SB/031/FF","SS/MAY/SB/031","Control",15,2021-07-22,2021-07-22,"2021","Jul","22",11,NA,2200,NA,3,2021-07-22 07:20:00,2021-07-22 12:30:00,43,2.86666666666667,0.733333333333333,146.666666666667,4,1.13559394744502,197.61046841275,492.649103908696,9.25433639116586,2.35763363583918,212.44300696517,350.018598276494,322.497715697879,19.4754669181464,2.46833334208333
