"","survey_id","scientific_name","KSHperspp","KSHpersurvey","KSHpertrap"
"40","2021-05-18 SS/UYO/SB/094/FF 2021-05-19 14:30:00","Lethrinus nebulosus",86.2899465111189,1367.21052927184,195.315789895977
"41","2021-05-18 SS/UYO/SB/094/FF 2021-05-19 14:30:00","Lethrinus nebulosus",179.845829465655,1367.21052927184,195.315789895977
"42","2021-05-18 SS/UYO/SB/094/FF 2021-05-19 14:30:00","Scarus ghobban",65.0008270668872,1367.21052927184,195.315789895977
"43","2021-05-18 SS/UYO/SB/094/FF 2021-05-19 14:30:00","Acanthurus dussumieri",288.86311522184,1367.21052927184,195.315789895977
"44","2021-05-18 SS/UYO/SB/094/FF 2021-05-18 13:00:00","Leptoscarus vaigiensis",238.119483349376,1367.21052927184,195.315789895977
"45","2021-05-18 SS/UYO/SB/094/FF 2021-05-18 13:00:00","Leptoscarus vaigiensis",89.0305176040049,1367.21052927184,195.315789895977
"46","2021-05-18 SS/UYO/SB/094/FF 2021-05-18 13:00:00","Siganus sutor",125.21215476428,1367.21052927184,195.315789895977
"47","2021-05-18 SS/UYO/SB/094/FF 2021-05-18 13:00:00","Siganus sutor",294.848655288673,1367.21052927184,195.315789895977
"48","2021-05-18 SS/UYO/SB/094/FF 2021-05-18 13:00:00","Lethrinus nebulosus",86.2899465111189,1367.21052927184,195.315789895977
"49","2021-05-18 SS/UYO/SB/094/FF 2021-05-18 13:00:00","Lethrinus nebulosus",179.845829465655,1367.21052927184,195.315789895977
"50","2021-05-18 SS/UYO/SB/094/FF 2021-05-18 13:00:00","Scarus ghobban",65.0008270668872,1367.21052927184,195.315789895977
"51","2021-05-18 SS/UYO/SB/094/FF 2021-05-18 13:00:00","Acanthurus dussumieri",288.86311522184,1367.21052927184,195.315789895977
"52","2021-05-18 SS/UYO/SB/095/FF 2021-05-18 13:00:00","Lethrinus harak",708.274564122156,708.274564122156,101.182080588879
"53","2021-05-18 SS/UYO/SB/100/FF 2021-05-18 14:00:00","Siganus sutor",55.8965562998585,442.28336734366,55.2854209179575
"54","2021-05-18 SS/UYO/SB/100/FF 2021-05-18 14:00:00","Siganus sutor",65.5219233974829,442.28336734366,55.2854209179575
"55","2021-05-18 SS/UYO/SB/100/FF 2021-05-18 14:00:00","Plectorhinchus sordidus",32.0017724244791,442.28336734366,55.2854209179575
"56","2021-05-18 SS/UYO/SB/100/FF 2021-05-18 14:00:00","Acanthurus dussumieri",288.86311522184,442.28336734366,55.2854209179575
"57","2021-05-18 SS/UYO/SB/099/FF 2021-05-18 14:00:00","Siganus sutor",950.241457097595,1497.41424587887,249.569040979811
"58","2021-05-18 SS/UYO/SB/099/FF 2021-05-18 14:00:00","Siganus sutor",269.366724873667,1497.41424587887,249.569040979811
"59","2021-05-18 SS/UYO/SB/099/FF 2021-05-18 14:00:00","Leptoscarus vaigiensis",277.806063907606,1497.41424587887,249.569040979811
"60","2021-05-18 SS/MAY/SB/002/FF 2021-05-18 12:30:00","Siganus sutor",436.674372077725,NA,NA
"61","2021-05-18 SS/MAY/SB/002/FF 2021-05-18 12:30:00","Siganus sutor",167.689668899576,NA,NA
"62","2021-05-18 SS/MAY/SB/002/FF 2021-05-18 12:30:00","Plectorhinchus vittatus",NA,NA,NA
"63","2021-05-18 SS/MAY/SB/001/FF 2021-05-18 12:30:00","Siganus sutor",436.674372077725,NA,NA
"64","2021-05-18 SS/MAY/SB/001/FF 2021-05-18 12:30:00","Siganus sutor",167.689668899576,NA,NA
"65","2021-05-18 SS/MAY/SB/001/FF 2021-05-18 12:30:00","Plectorhinchus vittatus",NA,NA,NA
"66","2021-05-18 SS/MAY/SB/001/FF 2021-05-18 12:30:00","Lethrinus nebulosus",243.170282758925,NA,NA
"67","2021-05-18 SS/MAY/SB/001/FF 2021-05-18 12:30:00","Scarus rubroviolaceus",279.173807642391,NA,NA
"68","2021-05-18 SS/MAY/SB/013/FF 2021-05-18 12:45:00","Siganus sutor",229.32673189119,1291.82857282405,80.7392858015032
"69","2021-05-18 SS/MAY/SB/013/FF 2021-05-18 12:45:00","Siganus sutor",223.586225199434,1291.82857282405,80.7392858015032
"70","2021-05-18 SS/MAY/SB/013/FF 2021-05-18 12:45:00","Lethrinus nebulosus",486.340565517849,1291.82857282405,80.7392858015032
"71","2021-05-18 SS/MAY/SB/013/FF 2021-05-18 12:45:00","Lethrinus nebulosus",179.845829465655,1291.82857282405,80.7392858015032
"72","2021-05-18 SS/MAY/SB/013/FF 2021-05-18 12:45:00","Plectorhinchus sordidus",172.729220749922,1291.82857282405,80.7392858015032
"73","2021-05-18 SS/MAY/SB/018/FF 2021-05-18 13:03:00","Siganus sutor",436.674372077725,2212.68626543235,NA
"74","2021-05-18 SS/MAY/SB/018/FF 2021-05-18 13:03:00","Siganus sutor",223.586225199434,2212.68626543235,NA
"75","2021-05-18 SS/MAY/SB/018/FF 2021-05-18 13:03:00","Plectorhinchus sordidus",254.599396448466,2212.68626543235,NA
"76","2021-05-18 SS/MAY/SB/018/FF 2021-05-18 13:03:00","Plectorhinchus sordidus",259.093831124883,2212.68626543235,NA
"77","2021-05-18 SS/MAY/SB/018/FF 2021-05-18 13:03:00","Scarus rubroviolaceus",165.562845062402,2212.68626543235,NA
"78","2021-05-18 SS/MAY/SB/018/FF 2021-05-18 13:03:00","Scarus rubroviolaceus",279.173807642391,2212.68626543235,NA
"79","2021-05-18 SS/MAY/SB/018/FF 2021-05-18 13:03:00","Lethrinus nebulosus",269.768744198483,2212.68626543235,NA
"80","2021-05-18 SS/MAY/SB/018/FF 2021-05-18 13:03:00","Lethrinus nebulosus",324.227043678566,2212.68626543235,NA
"81","2021-05-18 SS/MAY/SB/021/FF 2021-05-18 13:03:00","Siganus sutor",436.674372077725,436.674372077725,NA
"82","2021-05-18 SS/MAY/SB/049/FF 2021-05-18 13:03:00","Siganus sutor",436.674372077725,877.389640287785,NA
"83","2021-05-18 SS/MAY/SB/049/FF 2021-05-18 13:03:00","Plectorhinchus sordidus",254.599396448466,877.389640287785,NA
"84","2021-05-18 SS/MAY/SB/049/FF 2021-05-18 13:03:00","Scarus rubroviolaceus",186.115871761594,877.389640287785,NA
"85","2021-05-18 SS/MAY/SB/033/FF 2021-05-18 12:35:00","Siganus sutor",262.004623246635,1231.27539712508,82.0850264750053
"86","2021-05-18 SS/MAY/SB/033/FF 2021-05-18 12:35:00","Lethrinus nebulosus",224.807286832069,1231.27539712508,82.0850264750053
"87","2021-05-18 SS/MAY/SB/033/FF 2021-05-18 12:35:00","Scarus rubroviolaceus",744.463487046376,1231.27539712508,82.0850264750053
"88","2021-05-18 SS/MAY/SB/032/FF 2021-05-18 12:30:00","Siganus sutor",174.66974883109,997.930676278907,NA
"89","2021-05-18 SS/MAY/SB/032/FF 2021-05-18 12:30:00","Siganus sutor",223.586225199434,997.930676278907,NA
"90","2021-05-18 SS/MAY/SB/032/FF 2021-05-18 12:30:00","Plectorhinchus sordidus",172.729220749922,997.930676278907,NA
"91","2021-05-18 SS/MAY/SB/032/FF 2021-05-18 12:30:00","Scarus rubroviolaceus",275.938075104003,997.930676278907,NA
"92","2021-05-18 SS/MAY/SB/032/FF 2021-05-18 12:30:00","Lethrinus nebulosus",151.007406394458,997.930676278907,NA
"93","2021-05-18 SS/MAY/SB/011/FF 2021-05-18 23:25:00","Siganus sutor",163.804808493707,406.975091252632,27.1316727501755
"94","2021-05-18 SS/MAY/SB/011/FF 2021-05-18 23:25:00","Lethrinus nebulosus",243.170282758925,406.975091252632,27.1316727501755
"95","2021-05-18 SS/MAY/SB/003/FF 2021-05-18 18:45:00","Siganus sutor",558.965562998585,1218.03534926636,81.2023566177571
"96","2021-05-18 SS/MAY/SB/003/FF 2021-05-18 18:45:00","Plectorhinchus sordidus",172.729220749922,1218.03534926636,81.2023566177571
"97","2021-05-18 SS/MAY/SB/003/FF 2021-05-18 18:45:00","Lethrinus nebulosus",486.340565517849,1218.03534926636,81.2023566177571
"98","2021-05-18 SS/MAY/SB/006/FF 2021-05-18 22:50:00","Siganus sutor",349.33949766218,NA,NA
"99","2021-05-18 SS/MAY/SB/006/FF 2021-05-18 22:50:00","Plectorhinchus sordidus",164.902911798582,NA,NA
"100","2021-05-18 SS/MAY/SB/006/FF 2021-05-18 22:50:00","Scarus rubroviolaceus",279.173807642391,NA,NA
"101","2021-05-18 SS/MAY/SB/006/FF 2021-05-18 22:50:00","Plectorhinchus vittatus",NA,NA,NA
"102","2021-05-18 SS/MAY/SB/041/FF 2021-05-18 17:30:00","Siganus sutor",223.586225199434,1710.35450967397,114.023633978265
"103","2021-05-18 SS/MAY/SB/041/FF 2021-05-18 17:30:00","Siganus sutor",196.565770192449,1710.35450967397,114.023633978265
"104","2021-05-18 SS/MAY/SB/041/FF 2021-05-18 17:30:00","Siganus sutor",167.689668899576,1710.35450967397,114.023633978265
"105","2021-05-18 SS/MAY/SB/041/FF 2021-05-18 17:30:00","Siganus sutor",67.3416812184168,1710.35450967397,114.023633978265
"106","2021-05-18 SS/MAY/SB/041/FF 2021-05-18 17:30:00","Scarus rubroviolaceus",186.115871761594,1710.35450967397,114.023633978265
"107","2021-05-18 SS/MAY/SB/041/FF 2021-05-18 17:30:00","Scarus rubroviolaceus",437.232240527698,1710.35450967397,114.023633978265
"108","2021-05-18 SS/MAY/SB/041/FF 2021-05-18 17:30:00","Plectorhinchus sordidus",172.729220749922,1710.35450967397,114.023633978265
"109","2021-05-18 SS/MAY/SB/041/FF 2021-05-18 17:30:00","Plectorhinchus sordidus",259.093831124883,1710.35450967397,114.023633978265
"110","2021-05-18 SS/MAY/SB/074/FF 2021-05-18 23:45:00","Siganus sutor",196.565770192449,2311.33018340696,462.266036681391
"111","2021-05-18 SS/MAY/SB/074/FF 2021-05-18 23:45:00","Siganus sutor",349.33949766218,2311.33018340696,462.266036681391
"112","2021-05-18 SS/MAY/SB/074/FF 2021-05-18 23:45:00","Siganus sutor",524.00924649327,2311.33018340696,462.266036681391
"113","2021-05-18 SS/MAY/SB/074/FF 2021-05-18 23:45:00","Lethrinus nebulosus",648.454087357132,2311.33018340696,462.266036681391
"114","2021-05-18 SS/MAY/SB/074/FF 2021-05-18 23:45:00","Lethrinus nebulosus",324.227043678566,2311.33018340696,462.266036681391
"115","2021-05-18 SS/MAY/SB/074/FF 2021-05-18 23:45:00","Plectorhinchus sordidus",172.729220749922,2311.33018340696,462.266036681391
"116","2021-05-18 SS/MAY/SB/074/FF 2021-05-18 23:45:00","Plectorhinchus sordidus",96.0053172734372,2311.33018340696,462.266036681391
